YYYY-MM-DD HH:MM:SS,Load (kW)
2012-01-09 01:30:00,106005.0
2012-01-09 01:45:00,107160.0
2012-01-09 02:00:00,108357.0
2012-01-09 02:15:00,106243.0
2012-01-09 02:30:00,103174.0
2012-01-09 02:45:00,105508.0
2012-01-09 03:00:00,105953.0
2012-01-09 03:15:00,100755.0
2012-01-09 03:30:00,100528.0
2012-01-09 03:45:00,101250.0
2012-01-09 04:00:00,98855.0
2012-01-09 04:15:00,96340.0
2012-01-09 04:30:00,97454.0
2012-01-09 04:45:00,96668.0
2012-01-09 05:00:00,96386.0
2012-01-09 05:15:00,99551.0
2012-01-09 05:30:00,100770.0
2012-01-09 05:45:00,107547.0
2012-01-09 06:00:00,110714.0
2012-01-09 06:15:00,118140.0
2012-01-09 06:30:00,120037.0
2012-01-09 06:45:00,123178.0
2012-01-09 07:00:00,136020.0
2012-01-09 07:15:00,147047.0
2012-01-09 07:30:00,149745.0
2012-01-09 07:45:00,140704.0
2012-01-09 08:00:00,130242.0
2012-01-09 08:15:00,146723.0
2012-01-09 08:30:00,155701.0
2012-01-09 08:45:00,165618.0
2012-01-09 09:00:00,171928.0
2012-01-09 09:15:00,185637.0
2012-01-09 09:30:00,192671.0
2012-01-09 09:45:00,197512.0
2012-01-09 10:00:00,199955.0
2012-01-09 10:15:00,206558.0
2012-01-09 10:30:00,220810.0
2012-01-09 10:45:00,210379.0
2012-01-09 11:00:00,216730.0
2012-01-09 11:15:00,223001.0
2012-01-09 11:30:00,214284.0
2012-01-09 11:45:00,216699.0
2012-01-09 12:00:00,219228.0
2012-01-09 12:15:00,217982.0
2012-01-09 12:30:00,219874.0
2012-01-09 12:45:00,219234.0
2012-01-09 13:00:00,233578.0
2012-01-09 13:15:00,226514.0
2012-01-09 13:30:00,228930.0
2012-01-09 13:45:00,227495.0
2012-01-09 14:00:00,226780.0
2012-01-09 14:15:00,226126.0
2012-01-09 14:30:00,238443.0
2012-01-09 14:45:00,229352.0
2012-01-09 15:00:00,225815.0
2012-01-09 15:15:00,225236.0
2012-01-09 15:30:00,225827.0
2012-01-09 15:45:00,234313.0
2012-01-09 16:00:00,231696.0
2012-01-09 16:15:00,231635.0
2012-01-09 16:30:00,227142.0
2012-01-09 16:45:00,230563.0
2012-01-09 17:00:00,232909.0
2012-01-09 17:15:00,233014.0
2012-01-09 17:30:00,232544.0
2012-01-09 17:45:00,254106.0
2012-01-09 18:00:00,258628.0
2012-01-09 18:15:00,254610.0
2012-01-09 18:30:00,254576.0
2012-01-09 18:45:00,256709.0
2012-01-09 19:00:00,256479.0
2012-01-09 19:15:00,267570.0
2012-01-09 19:30:00,252135.0
2012-01-09 19:45:00,247458.0
2012-01-09 20:00:00,251575.0
2012-01-09 20:15:00,247396.0
2012-01-09 20:30:00,243428.0
2012-01-09 20:45:00,240792.0
2012-01-09 21:00:00,234434.0
2012-01-09 21:15:00,227359.0
2012-01-09 21:30:00,233760.0
2012-01-09 21:45:00,228147.0
2012-01-09 22:00:00,221745.0
2012-01-09 22:15:00,215923.0
2012-01-09 22:30:00,206330.0
2012-01-09 22:45:00,197262.0
2012-01-09 23:00:00,194813.0
2012-01-09 23:15:00,186178.0
2012-01-09 23:30:00,167241.0
2012-01-09 23:45:00,155750.0
2012-01-10 00:00:00,149655.0
2012-01-10 00:15:00,140378.0
2012-01-10 00:30:00,131965.0
2012-01-10 00:45:00,122150.0
2012-01-10 01:00:00,117159.0
2012-01-10 01:15:00,112307.0
2012-01-10 01:30:00,110757.0
2012-01-10 01:45:00,112650.0
2012-01-10 02:00:00,110588.0
2012-01-10 02:15:00,108375.0
2012-01-10 02:30:00,109204.0
2012-01-10 02:45:00,106328.0
2012-01-10 03:00:00,108520.0
2012-01-10 03:15:00,104384.0
2012-01-10 03:30:00,101996.0
2012-01-10 03:45:00,102411.0
2012-01-10 04:00:00,99939.0
2012-01-10 04:15:00,98704.0
2012-01-10 04:30:00,99299.0
2012-01-10 04:45:00,98538.0
2012-01-10 05:00:00,99175.0
2012-01-10 05:15:00,103676.0
2012-01-10 05:30:00,107732.0
2012-01-10 05:45:00,107590.0
2012-01-10 06:00:00,111175.0
2012-01-10 06:15:00,121656.0
2012-01-10 06:30:00,122956.0
2012-01-10 06:45:00,132946.0
2012-01-10 07:00:00,133808.0
2012-01-10 07:15:00,148763.0
2012-01-10 07:30:00,154748.0
2012-01-10 07:45:00,149627.0
2012-01-10 08:00:00,148607.0
2012-01-10 08:15:00,150041.0
2012-01-10 08:30:00,156942.0
2012-01-10 08:45:00,168188.0
2012-01-10 09:00:00,176052.0
2012-01-10 09:15:00,187101.0
2012-01-10 09:30:00,193566.0
2012-01-10 09:45:00,198017.0
2012-01-10 10:00:00,199819.0
2012-01-10 10:15:00,209363.0
2012-01-10 10:30:00,219838.0
2012-01-10 10:45:00,213666.0
2012-01-10 11:00:00,219588.0
2012-01-10 11:15:00,222261.0
2012-01-10 11:30:00,215698.0
2012-01-10 11:45:00,219924.0
2012-01-10 12:00:00,222236.0
2012-01-10 12:15:00,220915.0
2012-01-10 12:30:00,220673.0
2012-01-10 12:45:00,224563.0
2012-01-10 13:00:00,236704.0
2012-01-10 13:15:00,226948.0
2012-01-10 13:30:00,226470.0
2012-01-10 13:45:00,233570.0
2012-01-10 14:00:00,228639.0
2012-01-10 14:15:00,225549.0
2012-01-10 14:30:00,227538.0
2012-01-10 14:45:00,227837.0
2012-01-10 15:00:00,228642.0
2012-01-10 15:15:00,237751.0
2012-01-10 15:30:00,232301.0
2012-01-10 15:45:00,228248.0
2012-01-10 16:00:00,230750.0
2012-01-10 16:15:00,234728.0
2012-01-10 16:30:00,237527.0
2012-01-10 16:45:00,226404.0
2012-01-10 17:00:00,233525.0
2012-01-10 17:15:00,234903.0
2012-01-10 17:30:00,243014.0
2012-01-10 17:45:00,245562.0
2012-01-10 18:00:00,251681.0
2012-01-10 18:15:00,262416.0
2012-01-10 18:30:00,261042.0
2012-01-10 18:45:00,261328.0
2012-01-10 19:00:00,263522.0
2012-01-10 19:15:00,253796.0
2012-01-10 19:30:00,252764.0
2012-01-10 19:45:00,260641.0
2012-01-10 20:00:00,252237.0
2012-01-10 20:15:00,244935.0
2012-01-10 20:30:00,241655.0
2012-01-10 20:45:00,246917.0
2012-01-10 21:00:00,242565.0
2012-01-10 21:15:00,241489.0
2012-01-10 21:30:00,246822.0
2012-01-10 21:45:00,230982.0
2012-01-10 22:00:00,225136.0
2012-01-10 22:15:00,225954.0
2012-01-10 22:30:00,215848.0
2012-01-10 22:45:00,208114.0
2012-01-10 23:00:00,200455.0
2012-01-10 23:15:00,181725.0
2012-01-10 23:30:00,167738.0
2012-01-10 23:45:00,156681.0
2012-01-11 00:00:00,148102.0
2012-01-11 00:15:00,139665.0
2012-01-11 00:30:00,132887.0
2012-01-11 00:45:00,121988.0
2012-01-11 01:00:00,119358.0
2012-01-11 01:15:00,113647.0
2012-01-11 01:30:00,112112.0
2012-01-11 01:45:00,110598.0
2012-01-11 02:00:00,113022.0
2012-01-11 02:15:00,108968.0
2012-01-11 02:30:00,108893.0
2012-01-11 02:45:00,109097.0
2012-01-11 03:00:00,107219.0
2012-01-11 03:15:00,102339.0
2012-01-11 03:30:00,102991.0
2012-01-11 03:45:00,102207.0
2012-01-11 04:00:00,100698.0
2012-01-11 04:15:00,97686.0
2012-01-11 04:30:00,99181.0
2012-01-11 04:45:00,97785.0
2012-01-11 05:00:00,98525.0
2012-01-11 05:15:00,99836.0
2012-01-11 05:30:00,104840.0
2012-01-11 05:45:00,110330.0
2012-01-11 06:00:00,111722.0
2012-01-11 06:15:00,122443.0
2012-01-11 06:30:00,122441.0
2012-01-11 06:45:00,124974.0
2012-01-11 07:00:00,136591.0
2012-01-11 07:15:00,145463.0
2012-01-11 07:30:00,156520.0
2012-01-11 07:45:00,148851.0
2012-01-11 08:00:00,149723.0
2012-01-11 08:15:00,152861.0
2012-01-11 08:30:00,156977.0
2012-01-11 08:45:00,169882.0
2012-01-11 09:00:00,175974.0
2012-01-11 09:15:00,192127.0
2012-01-11 09:30:00,197003.0
2012-01-11 09:45:00,199873.0
2012-01-11 10:00:00,204270.0
2012-01-11 10:15:00,211258.0
2012-01-11 10:30:00,224033.0
2012-01-11 10:45:00,216748.0
2012-01-11 11:00:00,217067.0
2012-01-11 11:15:00,219964.0
2012-01-11 11:30:00,220418.0
2012-01-11 11:45:00,215524.0
2012-01-11 12:00:00,221771.0
2012-01-11 12:15:00,224052.0
2012-01-11 12:30:00,232467.0
2012-01-11 12:45:00,233007.0
2012-01-11 13:00:00,230569.0
2012-01-11 13:15:00,228205.0
2012-01-11 13:30:00,229962.0
2012-01-11 13:45:00,231834.0
2012-01-11 14:00:00,232833.0
2012-01-11 14:15:00,225499.0
2012-01-11 14:30:00,225454.0
2012-01-11 14:45:00,231313.0
2012-01-11 15:00:00,230785.0
2012-01-11 15:15:00,227942.0
2012-01-11 15:30:00,236621.0
2012-01-11 15:45:00,231820.0
2012-01-11 16:00:00,233033.0
2012-01-11 16:15:00,233794.0
2012-01-11 16:30:00,240042.0
2012-01-11 16:45:00,231093.0
2012-01-11 17:00:00,237625.0
2012-01-11 17:15:00,232755.0
2012-01-11 17:30:00,240962.0
2012-01-11 17:45:00,254653.0
2012-01-11 18:00:00,252508.0
2012-01-11 18:15:00,250473.0
2012-01-11 18:30:00,264414.0
2012-01-11 18:45:00,264415.0
2012-01-11 19:00:00,258368.0
2012-01-11 19:15:00,252996.0
2012-01-11 19:30:00,257175.0
2012-01-11 19:45:00,257801.0
2012-01-11 20:00:00,254028.0
2012-01-11 20:15:00,246265.0
2012-01-11 20:30:00,248707.0
2012-01-11 20:45:00,243231.0
2012-01-11 21:00:00,244075.0
2012-01-11 21:15:00,239550.0
2012-01-11 21:30:00,230593.0
2012-01-11 21:45:00,223821.0
2012-01-11 22:00:00,226481.0
2012-01-11 22:15:00,213354.0
2012-01-11 22:30:00,203264.0
2012-01-11 22:45:00,201848.0
2012-01-11 23:00:00,195769.0
2012-01-11 23:15:00,178545.0
2012-01-11 23:30:00,174499.0
2012-01-11 23:45:00,154778.0
2012-01-12 00:00:00,149484.0
2012-01-12 00:15:00,139137.0
2012-01-12 00:30:00,133467.0
2012-01-12 00:45:00,122032.0
2012-01-12 01:00:00,118359.0
2012-01-12 01:15:00,114724.0
2012-01-12 01:30:00,112385.0
2012-01-12 01:45:00,109632.0
2012-01-12 02:00:00,110849.0
2012-01-12 02:15:00,109025.0
2012-01-12 02:30:00,109569.0
2012-01-12 02:45:00,107331.0
2012-01-12 03:00:00,109291.0
2012-01-12 03:15:00,104083.0
2012-01-12 03:30:00,102855.0
2012-01-12 03:45:00,103144.0
2012-01-12 04:00:00,100858.0
2012-01-12 04:15:00,98995.0
2012-01-12 04:30:00,101817.0
2012-01-12 04:45:00,98450.0
2012-01-12 05:00:00,100203.0
2012-01-12 05:15:00,102570.0
2012-01-12 05:30:00,103365.0
2012-01-12 05:45:00,108721.0
2012-01-12 06:00:00,115266.0
2012-01-12 06:15:00,121860.0
2012-01-12 06:30:00,122715.0
2012-01-12 06:45:00,132044.0
2012-01-12 07:00:00,137618.0
2012-01-12 07:15:00,146558.0
2012-01-12 07:30:00,154547.0
2012-01-12 07:45:00,147553.0
2012-01-12 08:00:00,150482.0
2012-01-12 08:15:00,153347.0
2012-01-12 08:30:00,159627.0
2012-01-12 08:45:00,170485.0
2012-01-12 09:00:00,178901.0
2012-01-12 09:15:00,191589.0
2012-01-12 09:30:00,193934.0
2012-01-12 09:45:00,197730.0
2012-01-12 10:00:00,204460.0
2012-01-12 10:15:00,209169.0
2012-01-12 10:30:00,223620.0
2012-01-12 10:45:00,212970.0
2012-01-12 11:00:00,213003.0
2012-01-12 11:15:00,222421.0
2012-01-12 11:30:00,213494.0
2012-01-12 11:45:00,214041.0
2012-01-12 12:00:00,223999.0
2012-01-12 12:15:00,226075.0
2012-01-12 12:30:00,226608.0
2012-01-12 12:45:00,221860.0
2012-01-12 13:00:00,230239.0
2012-01-12 13:15:00,223343.0
2012-01-12 13:30:00,224310.0
2012-01-12 13:45:00,233505.0
2012-01-12 14:00:00,223570.0
2012-01-12 14:15:00,219507.0
2012-01-12 14:30:00,222929.0
2012-01-12 14:45:00,222510.0
2012-01-12 15:00:00,230807.0
2012-01-12 15:15:00,221763.0
2012-01-12 15:30:00,223662.0
2012-01-12 15:45:00,228940.0
2012-01-12 16:00:00,228467.0
2012-01-12 16:15:00,236008.0
2012-01-12 16:30:00,225719.0
2012-01-12 16:45:00,228323.0
2012-01-12 17:00:00,231969.0
2012-01-12 17:15:00,235316.0
2012-01-12 17:30:00,240223.0
2012-01-12 17:45:00,255793.0
2012-01-12 18:00:00,251316.0
2012-01-12 18:15:00,257057.0
2012-01-12 18:30:00,255780.0
2012-01-12 18:45:00,258956.0
2012-01-12 19:00:00,257685.0
2012-01-12 19:15:00,258769.0
2012-01-12 19:30:00,254020.0
2012-01-12 19:45:00,247447.0
2012-01-12 20:00:00,250939.0
2012-01-12 20:15:00,244798.0
2012-01-12 20:30:00,243854.0
2012-01-12 20:45:00,247713.0
2012-01-12 21:00:00,241028.0
2012-01-12 21:15:00,239976.0
2012-01-12 21:30:00,237650.0
2012-01-12 21:45:00,232103.0
2012-01-12 22:00:00,233549.0
2012-01-12 22:15:00,222278.0
2012-01-12 22:30:00,210374.0
2012-01-12 22:45:00,208158.0
2012-01-12 23:00:00,203109.0
2012-01-12 23:15:00,186999.0
2012-01-12 23:30:00,180762.0
2012-01-12 23:45:00,156470.0
2012-01-13 00:00:00,149742.0
2012-01-13 00:15:00,141634.0
2012-01-13 00:30:00,131113.0
2012-01-13 00:45:00,124041.0
2012-01-13 01:00:00,118666.0
2012-01-13 01:15:00,115179.0
2012-01-13 01:30:00,112185.0
2012-01-13 01:45:00,111251.0
2012-01-13 02:00:00,111424.0
2012-01-13 02:15:00,109899.0
2012-01-13 02:30:00,108497.0
2012-01-13 02:45:00,109304.0
2012-01-13 03:00:00,109081.0
2012-01-13 03:15:00,104940.0
2012-01-13 03:30:00,102847.0
2012-01-13 03:45:00,103946.0
2012-01-13 04:00:00,102558.0
2012-01-13 04:15:00,101115.0
2012-01-13 04:30:00,102341.0
2012-01-13 04:45:00,101691.0
2012-01-13 05:00:00,104417.0
2012-01-13 05:15:00,108587.0
2012-01-13 05:30:00,107833.0
2012-01-13 05:45:00,110859.0
2012-01-13 06:00:00,114635.0
2012-01-13 06:15:00,124363.0
2012-01-13 06:30:00,124452.0
2012-01-13 06:45:00,134375.0
2012-01-13 07:00:00,141115.0
2012-01-13 07:15:00,149304.0
2012-01-13 07:30:00,152093.0
2012-01-13 07:45:00,153923.0
2012-01-13 08:00:00,153783.0
2012-01-13 08:15:00,157638.0
2012-01-13 08:30:00,159569.0
2012-01-13 08:45:00,171509.0
2012-01-13 09:00:00,177816.0
2012-01-13 09:15:00,194135.0
2012-01-13 09:30:00,195918.0
2012-01-13 09:45:00,201418.0
2012-01-13 10:00:00,204143.0
2012-01-13 10:15:00,211894.0
2012-01-13 10:30:00,224148.0
2012-01-13 10:45:00,215403.0
2012-01-13 11:00:00,218462.0
2012-01-13 11:15:00,223155.0
2012-01-13 11:30:00,213311.0
2012-01-13 11:45:00,215780.0
2012-01-13 12:00:00,224550.0
2012-01-13 12:15:00,245440.0
2012-01-13 12:30:00,270780.0
2012-01-13 12:45:00,227398.0
2012-01-13 13:00:00,234359.0
2012-01-13 13:15:00,223842.0
2012-01-13 13:30:00,236187.0
2012-01-13 13:45:00,233086.0
2012-01-13 14:00:00,228696.0
2012-01-13 14:15:00,221251.0
2012-01-13 14:30:00,240517.0
2012-01-13 14:45:00,232971.0
2012-01-13 15:00:00,230052.0
2012-01-13 15:15:00,228223.0
2012-01-13 15:30:00,228083.0
2012-01-13 15:45:00,240712.0
2012-01-13 16:00:00,230394.0
2012-01-13 16:15:00,230267.0
2012-01-13 16:30:00,236061.0
2012-01-13 16:45:00,241309.0
2012-01-13 17:00:00,236114.0
2012-01-13 17:15:00,236473.0
2012-01-13 17:30:00,239024.0
2012-01-13 17:45:00,252026.0
2012-01-13 18:00:00,260865.0
2012-01-13 18:15:00,261450.0
2012-01-13 18:30:00,265976.0
2012-01-13 18:45:00,258212.0
2012-01-13 19:00:00,256777.0
2012-01-13 19:15:00,261954.0
2012-01-13 19:30:00,260707.0
2012-01-13 19:45:00,251260.0
2012-01-13 20:00:00,258425.0
2012-01-13 20:15:00,245359.0
2012-01-13 20:30:00,237550.0
2012-01-13 20:45:00,235697.0
2012-01-13 21:00:00,246275.0
2012-01-13 21:15:00,234099.0
2012-01-13 21:30:00,228376.0
2012-01-13 21:45:00,235124.0
2012-01-13 22:00:00,226772.0
2012-01-13 22:15:00,215600.0
2012-01-13 22:30:00,220256.0
2012-01-13 22:45:00,211491.0
2012-01-13 23:00:00,203129.0
2012-01-13 23:15:00,197752.0
2012-01-13 23:30:00,186293.0
2012-01-13 23:45:00,169941.0
2012-01-14 00:00:00,160254.0
2012-01-14 00:15:00,146234.0
2012-01-14 00:30:00,135745.0
2012-01-14 00:45:00,127453.0
2012-01-14 01:00:00,123332.0
2012-01-14 01:15:00,117711.0
2012-01-14 01:30:00,117020.0
2012-01-14 01:45:00,116449.0
2012-01-14 02:00:00,115945.0
2012-01-14 02:15:00,111658.0
2012-01-14 02:30:00,109592.0
2012-01-14 02:45:00,109440.0
2012-01-14 03:00:00,107691.0
2012-01-14 03:15:00,102401.0
2012-01-14 03:30:00,102028.0
2012-01-14 03:45:00,101277.0
2012-01-14 04:00:00,99618.0
2012-01-14 04:15:00,96823.0
2012-01-14 04:30:00,97634.0
2012-01-14 04:45:00,99970.0
2012-01-14 05:00:00,104089.0
2012-01-14 05:15:00,102260.0
2012-01-14 05:30:00,106403.0
2012-01-14 05:45:00,107512.0
2012-01-14 06:00:00,109774.0
2012-01-14 06:15:00,122585.0
2012-01-14 06:30:00,122522.0
2012-01-14 06:45:00,130757.0
2012-01-14 07:00:00,134306.0
2012-01-14 07:15:00,145398.0
2012-01-14 07:30:00,149384.0
2012-01-14 07:45:00,147028.0
2012-01-14 08:00:00,148647.0
2012-01-14 08:15:00,149915.0
2012-01-14 08:30:00,155985.0
2012-01-14 08:45:00,166809.0
2012-01-14 09:00:00,172072.0
2012-01-14 09:15:00,194192.0
2012-01-14 09:30:00,195999.0
2012-01-14 09:45:00,203056.0
2012-01-14 10:00:00,207971.0
2012-01-14 10:15:00,214968.0
2012-01-14 10:30:00,226967.0
2012-01-14 10:45:00,217148.0
2012-01-14 11:00:00,218978.0
2012-01-14 11:15:00,226729.0
2012-01-14 11:30:00,221083.0
2012-01-14 11:45:00,221391.0
2012-01-14 12:00:00,232608.0
2012-01-14 12:15:00,239570.0
2012-01-14 12:30:00,238617.0
2012-01-14 12:45:00,225939.0
2012-01-14 13:00:00,234013.0
2012-01-14 13:15:00,227651.0
2012-01-14 13:30:00,235727.0
2012-01-14 13:45:00,238197.0
2012-01-14 14:00:00,228788.0
2012-01-14 14:15:00,228532.0
2012-01-14 14:30:00,229764.0
2012-01-14 14:45:00,232089.0
2012-01-14 15:00:00,240722.0
2012-01-14 15:15:00,237376.0
2012-01-14 15:30:00,225008.0
2012-01-14 15:45:00,235586.0
2012-01-14 16:00:00,249042.0
2012-01-14 16:15:00,232229.0
2012-01-14 16:30:00,231724.0
2012-01-14 16:45:00,241635.0
2012-01-14 17:00:00,246361.0
2012-01-14 17:15:00,241171.0
2012-01-14 17:30:00,241273.0
2012-01-14 17:45:00,243772.0
2012-01-14 18:00:00,256634.0
2012-01-14 18:15:00,263656.0
2012-01-14 18:30:00,266214.0
2012-01-14 18:45:00,256789.0
2012-01-14 19:00:00,260920.0
2012-01-14 19:15:00,257793.0
2012-01-14 19:30:00,265109.0
2012-01-14 19:45:00,255276.0
2012-01-14 20:00:00,258979.0
2012-01-14 20:15:00,248888.0
2012-01-14 20:30:00,251725.0
2012-01-14 20:45:00,248815.0
2012-01-14 21:00:00,250949.0
2012-01-14 21:15:00,252574.0
2012-01-14 21:30:00,239986.0
2012-01-14 21:45:00,234067.0
2012-01-14 22:00:00,234995.0
2012-01-14 22:15:00,218759.0
2012-01-14 22:30:00,214703.0
2012-01-14 22:45:00,216863.0
2012-01-14 23:00:00,204771.0
2012-01-14 23:15:00,191494.0
2012-01-14 23:30:00,189160.0
2012-01-14 23:45:00,167738.0
2012-01-15 00:00:00,162798.0
2012-01-15 00:15:00,148593.0
2012-01-15 00:30:00,139870.0
2012-01-15 00:45:00,128266.0
2012-01-15 01:00:00,125994.0
2012-01-15 01:15:00,120137.0
2012-01-15 01:30:00,119361.0
2012-01-15 01:45:00,116407.0
2012-01-15 02:00:00,114853.0
2012-01-15 02:15:00,115276.0
2012-01-15 02:30:00,113404.0
2012-01-15 02:45:00,114763.0
2012-01-15 03:00:00,113361.0
2012-01-15 03:15:00,108018.0
2012-01-15 03:30:00,107980.0
2012-01-15 03:45:00,105824.0
2012-01-15 04:00:00,98947.0
2012-01-15 04:15:00,97509.0
2012-01-15 04:30:00,97617.0
2012-01-15 04:45:00,103735.0
2012-01-15 05:00:00,99111.0
2012-01-15 05:15:00,102145.0
2012-01-15 05:30:00,103360.0
2012-01-15 05:45:00,108939.0
2012-01-15 06:00:00,109392.0
2012-01-15 06:15:00,119572.0
2012-01-15 06:30:00,120479.0
2012-01-15 06:45:00,125548.0
2012-01-15 07:00:00,134048.0
2012-01-15 07:15:00,142350.0
2012-01-15 07:30:00,150601.0
2012-01-15 07:45:00,147943.0
2012-01-15 08:00:00,144061.0
2012-01-15 08:15:00,144050.0
2012-01-15 08:30:00,151358.0
2012-01-15 08:45:00,158584.0
2012-01-15 09:00:00,170037.0
2012-01-15 09:15:00,191891.0
2012-01-15 09:30:00,196720.0
2012-01-15 09:45:00,200407.0
2012-01-15 10:00:00,205364.0
2012-01-15 10:15:00,213507.0
2012-01-15 10:30:00,225537.0
2012-01-15 10:45:00,215471.0
2012-01-15 11:00:00,215613.0
2012-01-15 11:15:00,223634.0
2012-01-15 11:30:00,221078.0
2012-01-15 11:45:00,220392.0
2012-01-15 12:00:00,228639.0
2012-01-15 12:15:00,232674.0
2012-01-15 12:30:00,235515.0
2012-01-15 12:45:00,223935.0
2012-01-15 13:00:00,230256.0
2012-01-15 13:15:00,224525.0
2012-01-15 13:30:00,234620.0
2012-01-15 13:45:00,235735.0
2012-01-15 14:00:00,222044.0
2012-01-15 14:15:00,223497.0
2012-01-15 14:30:00,228241.0
2012-01-15 14:45:00,230135.0
2012-01-15 15:00:00,225489.0
2012-01-15 15:15:00,234593.0
2012-01-15 15:30:00,224105.0
2012-01-15 15:45:00,222200.0
2012-01-15 16:00:00,232724.0
2012-01-15 16:15:00,232907.0
2012-01-15 16:30:00,231737.0
2012-01-15 16:45:00,227331.0
2012-01-15 17:00:00,230890.0
2012-01-15 17:15:00,235057.0
2012-01-15 17:30:00,238955.0
2012-01-15 17:45:00,246910.0
2012-01-15 18:00:00,252155.0
2012-01-15 18:15:00,245257.0
2012-01-15 18:30:00,253050.0
2012-01-15 18:45:00,255212.0
2012-01-15 19:00:00,249151.0
2012-01-15 19:15:00,248018.0
2012-01-15 19:30:00,250694.0
2012-01-15 19:45:00,252093.0
2012-01-15 20:00:00,247155.0
2012-01-15 20:15:00,234474.0
2012-01-15 20:30:00,233886.0
2012-01-15 20:45:00,244982.0
2012-01-15 21:00:00,239825.0
2012-01-15 21:15:00,234594.0
2012-01-15 21:30:00,236427.0
2012-01-15 21:45:00,224555.0
2012-01-15 22:00:00,222202.0
2012-01-15 22:15:00,230003.0
2012-01-15 22:30:00,202016.0
2012-01-15 22:45:00,187423.0
2012-01-15 23:00:00,187349.0
2012-01-15 23:15:00,170697.0
2012-01-15 23:30:00,159379.0
2012-01-15 23:45:00,147384.0
2012-01-16 00:00:00,143846.0
2012-01-16 00:15:00,137974.0
2012-01-16 00:30:00,131035.0
2012-01-16 00:45:00,122377.0
2012-01-16 01:00:00,116119.0
2012-01-16 01:15:00,114357.0
2012-01-16 01:30:00,111494.0
2012-01-16 01:45:00,109752.0
2012-01-16 02:00:00,109674.0
2012-01-16 02:15:00,108424.0
2012-01-16 02:30:00,106857.0
2012-01-16 02:45:00,108394.0
2012-01-16 03:00:00,107658.0
2012-01-16 03:15:00,103521.0
2012-01-16 03:30:00,104009.0
2012-01-16 03:45:00,105793.0
2012-01-16 04:00:00,102164.0
2012-01-16 04:15:00,99199.0
2012-01-16 04:30:00,101693.0
2012-01-16 04:45:00,105807.0
2012-01-16 05:00:00,107623.0
2012-01-16 05:15:00,109382.0
2012-01-16 05:30:00,109266.0
2012-01-16 05:45:00,113265.0
2012-01-16 06:00:00,116868.0
2012-01-16 06:15:00,121504.0
2012-01-16 06:30:00,122839.0
2012-01-16 06:45:00,128309.0
2012-01-16 07:00:00,137031.0
2012-01-16 07:15:00,149656.0
2012-01-16 07:30:00,153311.0
2012-01-16 07:45:00,151110.0
2012-01-16 08:00:00,149617.0
2012-01-16 08:15:00,152040.0
2012-01-16 08:30:00,159457.0
2012-01-16 08:45:00,170777.0
2012-01-16 09:00:00,174273.0
2012-01-16 09:15:00,188487.0
2012-01-16 09:30:00,191390.0
2012-01-16 09:45:00,198463.0
2012-01-16 10:00:00,200093.0
2012-01-16 10:15:00,207454.0
2012-01-16 10:30:00,223576.0
2012-01-16 10:45:00,212891.0
2012-01-16 11:00:00,214569.0
2012-01-16 11:15:00,221270.0
2012-01-16 11:30:00,213968.0
2012-01-16 11:45:00,216863.0
2012-01-16 12:00:00,224230.0
2012-01-16 12:15:00,217958.0
2012-01-16 12:30:00,216787.0
2012-01-16 12:45:00,216370.0
2012-01-16 13:00:00,223110.0
2012-01-16 13:15:00,225111.0
2012-01-16 13:30:00,225324.0
2012-01-16 13:45:00,228911.0
2012-01-16 14:00:00,238297.0
2012-01-16 14:15:00,225990.0
2012-01-16 14:30:00,221149.0
2012-01-16 14:45:00,223185.0
2012-01-16 15:00:00,229491.0
2012-01-16 15:15:00,230665.0
2012-01-16 15:30:00,225582.0
2012-01-16 15:45:00,222007.0
2012-01-16 16:00:00,233104.0
2012-01-16 16:15:00,228280.0
2012-01-16 16:30:00,232309.0
2012-01-16 16:45:00,230755.0
2012-01-16 17:00:00,231540.0
2012-01-16 17:15:00,228520.0
2012-01-16 17:30:00,238426.0
2012-01-16 17:45:00,245028.0
2012-01-16 18:00:00,252395.0
2012-01-16 18:15:00,254395.0
2012-01-16 18:30:00,249086.0
2012-01-16 18:45:00,265959.0
2012-01-16 19:00:00,261410.0
2012-01-16 19:15:00,251339.0
2012-01-16 19:30:00,254627.0
2012-01-16 19:45:00,247930.0
2012-01-16 20:00:00,255725.0
2012-01-16 20:15:00,248801.0
2012-01-16 20:30:00,240125.0
2012-01-16 20:45:00,244704.0
2012-01-16 21:00:00,239005.0
2012-01-16 21:15:00,235851.0
2012-01-16 21:30:00,246271.0
2012-01-16 21:45:00,229778.0
2012-01-16 22:00:00,224807.0
2012-01-16 22:15:00,214691.0
2012-01-16 22:30:00,215760.0
2012-01-16 22:45:00,197285.0
2012-01-16 23:00:00,193956.0
2012-01-16 23:15:00,181988.0
2012-01-16 23:30:00,177301.0
2012-01-16 23:45:00,158548.0
2012-01-17 00:00:00,152558.0
2012-01-17 00:15:00,143140.0
2012-01-17 00:30:00,135156.0
2012-01-17 00:45:00,126552.0
2012-01-17 01:00:00,123897.0
2012-01-17 01:15:00,120264.0
2012-01-17 01:30:00,116716.0
2012-01-17 01:45:00,115688.0
2012-01-17 02:00:00,115884.0
2012-01-17 02:15:00,112747.0
2012-01-17 02:30:00,110125.0
2012-01-17 02:45:00,112125.0
2012-01-17 03:00:00,111102.0
2012-01-17 03:15:00,106357.0
